81732,dec,4,57
200,dec,24,713
10012,dec,14,587
10,dec,27,345
5100,dec,28,332
91000,dec,26,597
75,dec,22,536
58745,dec,13,496
50,dec,14,284
800,dec,12,984
92,dec,27,15
119,dec,19,109
90,dec,30,15
402,dec,25,943
8112,dec,5,744
803,dec,30,609
10012,dec,26,238
50,dec,3,609
65432,dec,18,513
12043,dec,2,288
75,dec,6,57
7001,dec,21,180
5101,dec,9,60
8717,dec,11,814
12500,dec,12,232
5121,dec,26,332
1100,dec,27,156
90,dec,2,13
99000,dec,19,395
11211,dec,15,712
800,dec,3,587
18382,dec,19,230
101,dec,7,232
99999,dec,21,15
701,dec,3,283
18121,dec,26,713
1100,dec,26,899
9000,dec,1,57
900,dec,7,441
18281,dec,26,111
12500,dec,27,712
18382,dec,15,79
83745,dec,6,622
119,dec,8,152
18121,dec,15,532
21420,dec,6,597
8717,dec,8,474
73211,dec,14,332
12500,dec,21,474
99,dec,25,864
75,dec,25,562
9000,dec,20,811
701,dec,30,820
77000,dec,31,622
11211,dec,23,238
12043,dec,16,324
900,dec,16,395
83745,dec,3,864
2100,dec,13,464
92,dec,26,539
92,dec,20,557
200,dec,19,597
18281,dec,18,196
2100,dec,19,533
73211,dec,12,915
91000,dec,2,13
800,dec,26,238
55011,dec,14,455
65432,dec,18,621
400,dec,8,517
77000,dec,7,859
58745,dec,23,13
91011,dec,18,131
99999,dec,17,867
82,dec,27,714
900,dec,19,714
800,dec,9,886
75,dec,18,712
12043,dec,5,814
701,dec,4,482
10012,dec,19,788
89859,dec,29,174
817,dec,16,933
91000,dec,6,864
81911,dec,20,128
95,dec,5,527
30,dec,3,238
9000,dec,11,533
91000,dec,3,756
12500,dec,15,152
18121,dec,31,111
21420,dec,26,15
8717,dec,7,326
10,dec,27,747
83745,dec,20,128
81732,dec,23,464
6100,dec,8,917
5100,dec,25,243
11,dec,9,517
9000,dec,29,421
101,dec,15,747
205,dec,18,622
90,dec,23,426
8112,dec,27,410
205,dec,12,15
12043,dec,26,527
9100,dec,12,326
205,dec,27,232
12100,dec,16,174
99,dec,28,15
44721,dec,21,533
119,dec,19,15
803,dec,31,295
10012,dec,18,196
7100,dec,19,557
18281,dec,1,283
7001,dec,11,690
205,dec,29,318
6100,dec,9,297
58745,dec,31,15
5121,dec,14,15
58745,dec,1,557
9100,dec,25,609
65432,dec,20,513
8000,dec,17,690
101,dec,25,513
65432,dec,30,788
18121,dec,1,874
101,dec,12,13
81911,dec,9,533
800,dec,10,864
75,dec,31,15
18281,dec,1,464
1100,dec,10,525
65432,dec,11,995
94394,dec,22,874
9100,dec,5,284
1100,dec,31,482
83745,dec,13,587
91011,dec,1,525
75,dec,28,421
900,dec,5,326
900,dec,10,13
99000,dec,26,527
44721,dec,22,231
400,dec,21,318
58745,dec,2,89
800,dec,31,788
701,dec,30,513
6100,dec,13,647
205,dec,31,410
65432,dec,4,230
200,dec,2,232
55011,dec,19,60
119,dec,24,79
50,dec,23,517
82,dec,7,243
21420,dec,7,811
73211,dec,4,902
12043,dec,21,337
817,dec,27,788
10,dec,24,57
99,dec,16,554
75,dec,11,867
817,dec,30,60
75001,dec,13,236
800,dec,4,820
73211,dec,16,396
1,dec,22,318
8000,dec,30,533
12100,dec,20,886
81911,dec,2,899
8717,dec,10,500
400,dec,11,324
5101,dec,1,238
30,dec,5,111
402,dec,2,15
89859,dec,28,828
91011,dec,8,859
12500,dec,25,902
89859,dec,15,622
21420,dec,18,713
99000,dec,1,174
81732,dec,31,496
119,dec,4,500
21420,dec,19,345
11,dec,7,15
803,dec,1,57
18281,dec,20,109
99999,dec,11,513
10,dec,15,886
18121,dec,19,482
7100,dec,30,943
99000,dec,21,744
701,dec,5,647
44721,dec,13,554
99999,dec,24,277
50,dec,21,337
82,dec,2,396
21420,dec,9,890
12100,dec,13,517
82000,dec,6,712
10012,dec,8,527
8000,dec,4,984
200,dec,29,13
200,dec,20,917
75001,dec,15,156
701,dec,1,231
8112,dec,13,13
12043,dec,30,337
9000,dec,4,828
21420,dec,4,899
90,dec,22,152
1100,dec,21,79
5121,dec,26,517
18382,dec,13,876
402,dec,19,238
701,dec,26,587
806,dec,18,332
58745,dec,25,464
30,dec,24,622
1,dec,30,455
75,dec,31,943
12500,dec,4,474
5101,dec,10,902
82,dec,27,864
75001,dec,25,332
402,dec,22,79
200,dec,21,527
77000,dec,22,525
8112,dec,11,533
65432,dec,12,500
21420,dec,27,232
11211,dec,30,788
18281,dec,13,277
803,dec,23,284
402,dec,18,513
8112,dec,10,527
94394,dec,7,131
8112,dec,2,496
9100,dec,28,874
73211,dec,2,609
400,dec,11,455
99,dec,28,609
11211,dec,12,13
101,dec,12,984
81911,dec,28,13
119,dec,24,337
5121,dec,11,562
1100,dec,26,324
5100,dec,31,943
30,dec,6,231
9000,dec,11,231
89859,dec,7,554
8112,dec,1,984
55011,dec,7,747
95,dec,19,899
1,dec,20,295
73211,dec,30,933
881,dec,26,864
10012,dec,3,180
75001,dec,13,131
5101,dec,24,984
2100,dec,24,57
9100,dec,19,395
701,dec,22,283
900,dec,1,324
58542,dec,16,60
5100,dec,12,943
1100,dec,24,814
77000,dec,2,867
5121,dec,21,13
900,dec,29,455
900,dec,8,788
11211,dec,2,874
12500,dec,28,156
8000,dec,25,532
92,dec,12,532
200,dec,29,917
12043,dec,28,527
91000,dec,5,874
721,dec,26,597
81732,dec,31,482
18121,dec,26,236
18121,dec,2,421
7100,dec,19,232
7100,dec,19,597
803,dec,29,89
119,dec,8,886
5101,dec,13,426
21420,dec,14,539
8112,dec,10,899
8112,dec,24,513
402,dec,14,536
900,dec,1,714
1,dec,14,410
12100,dec,13,72
9100,dec,6,72
900,dec,11,284
900,dec,25,464
58745,dec,6,324
1,dec,28,915
9100,dec,14,318
11,dec,25,621
402,dec,22,332
9100,dec,18,421
7001,dec,21,647
900,dec,3,89
65432,dec,21,995
900,dec,20,496
81911,dec,25,178
99999,dec,25,109
81732,dec,19,111
5121,dec,7,587
721,dec,26,811
6100,dec,25,238
5100,dec,6,788
9000,dec,30,876
6100,dec,2,232
65432,dec,29,984
8112,dec,7,180
7001,dec,22,109
7001,dec,7,744
81911,dec,10,864
7001,dec,14,297
99,dec,10,874
91011,dec,31,128
44721,dec,3,57
18382,dec,1,527
806,dec,2,557
11,dec,10,288
99,dec,12,500
806,dec,17,230
44721,dec,16,811
21420,dec,15,232
21,dec,29,337
18121,dec,17,243
1100,dec,4,828
55011,dec,11,756
800,dec,7,337
5100,dec,4,864
881,dec,25,995
58745,dec,18,284
12500,dec,15,597
44721,dec,13,332
5101,dec,4,933
5101,dec,26,899
5100,dec,21,13
8000,dec,10,324
701,dec,11,441
11211,dec,11,236
75,dec,3,196
8717,dec,14,243
119,dec,18,410
2100,dec,12,943
1,dec,30,421
817,dec,12,496
95,dec,13,345
95,dec,3,744
8717,dec,25,152
89859,dec,7,60
18121,dec,1,196
75,dec,18,712
50,dec,28,533
99000,dec,6,513
55011,dec,7,295
94394,dec,5,283
800,dec,7,915
30,dec,27,13
200,dec,25,79
95,dec,31,231
89859,dec,1,345
701,dec,1,243
55011,dec,20,500
81732,dec,10,60
11211,dec,25,57
11,dec,2,621
1,dec,22,79
18281,dec,17,231
119,dec,12,79
817,dec,14,933
1100,dec,31,744
11,dec,9,57
50,dec,8,496
75,dec,9,238
99999,dec,9,513
817,dec,8,482
12043,dec,26,609
81732,dec,10,562
94394,dec,8,917
92,dec,13,864
5100,dec,22,232
91000,dec,2,744
1,dec,14,496
8717,dec,25,859
44721,dec,7,622
99000,dec,27,111
7100,dec,20,297
21,dec,10,915
5121,dec,11,196
77000,dec,1,421
803,dec,16,867
30,dec,19,714
9000,dec,29,231
900,dec,20,517
18281,dec,3,933
5101,dec,30,277
800,dec,28,814
400,dec,22,933
11211,dec,17,396
8717,dec,30,899
18382,dec,19,326
205,dec,22,788
8000,dec,20,984
95,dec,19,437
8717,dec,1,984
91011,dec,13,899
90,dec,2,295
18281,dec,3,283
5100,dec,10,902
6100,dec,31,324
119,dec,24,536
11211,dec,28,647
402,dec,27,621
82,dec,1,60
21,dec,9,609
91011,dec,17,621
94394,dec,18,744
65432,dec,2,72
9100,dec,9,788
205,dec,8,109
400,dec,12,513
205,dec,11,474
803,dec,6,297
30,dec,10,421
800,dec,19,326
90,dec,3,864
9100,dec,17,915
803,dec,17,744
119,dec,4,527
5100,dec,17,426
82000,dec,21,690
65432,dec,7,57
5101,dec,17,482
10012,dec,2,533
11,dec,22,536
21,dec,23,811
12043,dec,29,60
8000,dec,11,482
12043,dec,8,788
8112,dec,3,533
83745,dec,15,513
89859,dec,23,533
82,dec,27,984
95,dec,2,554
18281,dec,8,554
75001,dec,4,13
11211,dec,1,15
75,dec,1,72
10,dec,6,109
91011,dec,2,410
10012,dec,3,811
10012,dec,20,876
89859,dec,18,180
5100,dec,9,943
8112,dec,28,295
10012,dec,9,788
10,dec,8,876
99999,dec,11,410
83745,dec,4,788
10,dec,20,89
82,dec,29,622
30,dec,26,517
9000,dec,8,277
12100,dec,26,236
18382,dec,18,89
18281,dec,30,943
1,dec,19,527
1100,dec,12,288
817,dec,2,295
101,dec,19,496
55011,dec,13,984
65432,dec,27,232
77000,dec,4,500
1100,dec,27,295
99999,dec,2,455
81732,dec,24,554
2100,dec,3,788
77000,dec,14,867
9000,dec,27,243
5121,dec,14,647
55011,dec,15,828
81732,dec,15,79
5121,dec,21,587
99999,dec,24,828
65432,dec,8,496
82,dec,24,288
5101,dec,30,13
205,dec,4,587
803,dec,14,712
21,dec,1,464
95,dec,4,788
800,dec,18,557
200,dec,7,513
205,dec,26,533
721,dec,21,756
44721,dec,31,396
200,dec,2,788
77000,dec,17,622
81911,dec,8,297
12043,dec,3,72
81732,dec,17,455
200,dec,24,539
11,dec,29,174
92,dec,13,902
50,dec,5,128
73211,dec,30,455
12043,dec,6,345
402,dec,5,464
806,dec,12,57
8717,dec,9,474
1100,dec,11,867
11211,dec,31,15
8000,dec,7,747
21420,dec,6,533
11,dec,26,917
7001,dec,24,744
73211,dec,19,441
5100,dec,31,474
99,dec,22,464
701,dec,1,324
90,dec,16,79
18382,dec,11,464
5101,dec,18,859
721,dec,3,72
58745,dec,8,345
91011,dec,1,747
12100,dec,1,587
721,dec,20,744
7100,dec,17,557
806,dec,7,236
65432,dec,14,496
12100,dec,6,876
94394,dec,11,13
91000,dec,11,814
89859,dec,8,713
10,dec,7,60
44721,dec,4,337
50,dec,18,536
65432,dec,27,867
12500,dec,18,917
83745,dec,7,828
8717,dec,25,464
92,dec,11,859
11,dec,21,109
1,dec,5,196
18281,dec,11,747
55011,dec,7,13
5121,dec,24,513
99000,dec,1,995
10012,dec,16,820
18382,dec,21,539
82,dec,3,232
82000,dec,5,788
75001,dec,4,527
50,dec,8,89
9100,dec,23,232
21420,dec,6,441
44721,dec,22,318
21420,dec,7,295
5100,dec,7,714
81732,dec,14,324
91011,dec,20,72
881,dec,25,180
8112,dec,24,474
91000,dec,1,788
101,dec,8,128
701,dec,13,972
8717,dec,3,899
400,dec,13,788
721,dec,31,326
806,dec,24,788
58542,dec,29,152
9000,dec,27,396
10012,dec,26,474
205,dec,14,995
95,dec,29,482
95,dec,31,890
99000,dec,21,788
8717,dec,17,597
95,dec,27,690
800,dec,6,236
402,dec,9,995
81911,dec,24,178
817,dec,18,876
99000,dec,27,533
200,dec,4,500
205,dec,8,915
90,dec,3,886
5121,dec,5,57
11,dec,3,712
99999,dec,27,421
7100,dec,20,152
99999,dec,31,943
89859,dec,25,647
8000,dec,19,756
58542,dec,12,231
55011,dec,31,57
92,dec,13,747
18382,dec,27,426
92,dec,1,562
9000,dec,12,915
94394,dec,17,647
99000,dec,16,984
50,dec,2,513
89859,dec,29,178
73211,dec,22,713
9000,dec,16,15
21,dec,2,13
82,dec,12,890
7100,dec,24,174
6100,dec,5,326
806,dec,7,933
900,dec,24,60
12043,dec,31,536
817,dec,6,714
58745,dec,31,231
803,dec,14,396
9000,dec,7,288
806,dec,9,109
806,dec,9,152
881,dec,15,324
81911,dec,6,744
402,dec,31,57
11211,dec,20,647
11,dec,17,876
89859,dec,29,747
82,dec,24,554
400,dec,8,811
82,dec,14,277
817,dec,11,128
94394,dec,28,441
5121,dec,5,621
50,dec,31,231
81732,dec,9,57
75,dec,8,345
92,dec,6,180
12500,dec,26,15
58745,dec,23,421
701,dec,7,441
75001,dec,23,482
10012,dec,21,647
9100,dec,19,533
30,dec,31,496
7100,dec,2,482
101,dec,7,345
81732,dec,11,820
75001,dec,21,533
5100,dec,10,933
90,dec,17,690
8112,dec,28,713
101,dec,20,788
1,dec,17,243
9000,dec,10,984
5100,dec,14,713
58745,dec,19,455
18281,dec,21,15
1100,dec,29,747
5101,dec,28,876
75001,dec,14,972
89859,dec,30,482
73211,dec,31,238
90,dec,21,318
11211,dec,14,152
402,dec,15,621
400,dec,8,500
2100,dec,25,867
95,dec,23,533
400,dec,5,15
200,dec,6,933
55011,dec,16,714
9100,dec,7,131
12043,dec,11,283
90,dec,11,441
82000,dec,27,533
21,dec,19,647
800,dec,29,396
11211,dec,12,814
6100,dec,26,747
21,dec,2,277
44721,dec,18,284
800,dec,22,554
101,dec,9,587
83745,dec,17,232
5121,dec,13,396
10,dec,22,236
77000,dec,3,180
81911,dec,5,933
5121,dec,15,295
800,dec,21,533
2100,dec,6,814
91011,dec,30,828
21420,dec,18,152
21,dec,29,597
803,dec,11,277
75001,dec,26,876
400,dec,20,441
1,dec,11,533
5100,dec,29,410
58745,dec,17,814
83745,dec,2,13
58745,dec,3,345
55011,dec,26,690
75,dec,22,89
721,dec,31,111
101,dec,11,527
1,dec,31,867
8112,dec,14,864
2100,dec,7,410
10012,dec,6,231
81911,dec,14,690
58745,dec,13,562
89859,dec,2,713
50,dec,16,131
11211,dec,20,89
8000,dec,19,284
1100,dec,15,525
94394,dec,26,295
803,dec,8,426
81911,dec,19,332
10,dec,9,337
5101,dec,9,744
200,dec,21,933
11,dec,31,513
200,dec,15,15
12100,dec,20,345
21,dec,21,180
806,dec,5,231
91011,dec,14,297
12100,dec,7,756
92,dec,23,324
7001,dec,31,811
119,dec,18,622
12500,dec,23,621
12100,dec,13,788
6100,dec,13,622
92,dec,23,156
881,dec,20,874
55011,dec,13,464
75001,dec,22,284
12043,dec,6,111
8000,dec,27,243
65432,dec,30,152
99999,dec,8,890
2100,dec,5,441
8112,dec,2,295
701,dec,3,496
83745,dec,8,178
8000,dec,9,995
119,dec,25,876
205,dec,19,597
21420,dec,24,995
81732,dec,20,972
83745,dec,28,621
101,dec,10,426
119,dec,5,243
2100,dec,29,230
75,dec,25,536
75,dec,6,744
58745,dec,8,533
803,dec,5,788
18382,dec,2,89
400,dec,7,474
11,dec,26,621
101,dec,3,788
82000,dec,15,744
2100,dec,31,933
119,dec,17,474
44721,dec,4,13
1100,dec,11,152
21,dec,7,337
81911,dec,26,231
82000,dec,26,337
55011,dec,13,324
55011,dec,24,744
5121,dec,10,864
701,dec,10,395
400,dec,6,231
5100,dec,11,395
94394,dec,1,231
65432,dec,1,231
65432,dec,7,482
18281,dec,11,231
81911,dec,13,277
10012,dec,16,231
21420,dec,11,517
92,dec,19,277
721,dec,8,109
6100,dec,26,277
5101,dec,28,972
817,dec,27,788
721,dec,29,455
12100,dec,19,345
91011,dec,9,326
91011,dec,17,295
817,dec,14,859
99,dec,28,180
1100,dec,15,557
89859,dec,25,324
50,dec,10,867
9000,dec,16,337
73211,dec,5,236
91011,dec,26,152
82000,dec,1,13
400,dec,8,13
58745,dec,14,867
75,dec,2,109
92,dec,12,890
9000,dec,26,533
55011,dec,6,89
701,dec,21,426
9000,dec,15,713
12500,dec,29,128
817,dec,2,464
21420,dec,26,410
91000,dec,10,236
81732,dec,14,621
119,dec,26,482
18382,dec,28,13
99,dec,14,277
50,dec,31,295
7001,dec,3,933
10012,dec,29,152
1,dec,15,111
11,dec,9,890
50,dec,28,513
65432,dec,19,917
7100,dec,12,324
92,dec,27,899
92,dec,25,744
6100,dec,13,437
99,dec,22,621
9000,dec,12,277
817,dec,21,712
9100,dec,21,820
58745,dec,30,410
65432,dec,3,57
99000,dec,1,513
12100,dec,7,500
73211,dec,31,111
8717,dec,13,587
82,dec,1,13
806,dec,23,236
82,dec,2,943
7100,dec,19,396
400,dec,29,277
99999,dec,18,57
65432,dec,22,532
81911,dec,30,984
200,dec,19,876
119,dec,26,332
9000,dec,10,820
77000,dec,11,647
12500,dec,31,232
12500,dec,5,525
18281,dec,22,437
10012,dec,15,899
90,dec,19,60
99999,dec,11,236
21,dec,20,232
91011,dec,3,111
11,dec,2,876
81732,dec,30,995
11,dec,28,421
12043,dec,7,410
900,dec,7,324
119,dec,31,178
5121,dec,24,152
803,dec,18,196
12500,dec,29,814
10012,dec,20,902
6100,dec,11,396
9000,dec,8,180
10012,dec,31,943
81911,dec,9,811
2100,dec,5,295
806,dec,25,196
83745,dec,29,621
5101,dec,27,562
817,dec,13,196
30,dec,20,426
77000,dec,31,972
8112,dec,8,756
10,dec,15,984
75001,dec,24,57
8112,dec,10,421
91011,dec,24,238
75001,dec,24,426
1100,dec,10,196
44721,dec,19,496
77000,dec,17,410
58745,dec,16,533
8717,dec,19,13
721,dec,5,421
82,dec,19,532
1100,dec,30,318
91011,dec,18,231
1100,dec,19,464
200,dec,2,57
5121,dec,23,196
12043,dec,13,532
18121,dec,24,79
30,dec,13,13
402,dec,12,231
8112,dec,27,332
11,dec,18,533
81911,dec,23,876
89859,dec,27,156
11211,dec,23,421
83745,dec,15,690
8000,dec,31,156
119,dec,23,525
90,dec,30,152
10012,dec,6,867
8717,dec,16,57
82,dec,25,232
8000,dec,6,814
200,dec,14,917
50,dec,21,622
400,dec,22,174
6100,dec,1,984
75001,dec,20,13
81911,dec,29,288
90,dec,31,295
119,dec,19,587
5100,dec,8,243
5100,dec,22,513
800,dec,9,756
8112,dec,15,712
11211,dec,21,714
803,dec,26,597
21,dec,15,396
1100,dec,15,232
18121,dec,19,874
81732,dec,11,972
9000,dec,21,859
95,dec,16,647
8112,dec,4,297
81732,dec,20,426
90,dec,9,324
5121,dec,20,874
800,dec,26,131
92,dec,4,714
92,dec,31,482
65432,dec,19,562
75001,dec,20,899
402,dec,3,622
800,dec,1,109
881,dec,16,874
8717,dec,6,297
82000,dec,1,788
99000,dec,28,915
5101,dec,31,231
50,dec,11,747
92,dec,21,525
900,dec,8,984
2100,dec,11,713
83745,dec,6,230
5101,dec,5,324
75,dec,26,995
8000,dec,4,152
12500,dec,13,482
800,dec,30,597
9000,dec,23,513
7100,dec,19,811
58542,dec,12,525
99000,dec,15,396
99000,dec,3,57
12100,dec,24,744
1100,dec,12,13
11211,dec,6,557
806,dec,6,820
205,dec,21,902
18382,dec,21,426
92,dec,18,933
77000,dec,12,532
400,dec,2,396
2100,dec,3,532
701,dec,16,72
7001,dec,2,295
21420,dec,11,533
81911,dec,7,513
18382,dec,7,231
73211,dec,16,60
92,dec,23,396
402,dec,11,647
10012,dec,3,482
9100,dec,12,284
881,dec,28,174
18121,dec,12,902
205,dec,12,318
81732,dec,21,972
30,dec,29,562
75,dec,20,899
7001,dec,3,15
9000,dec,16,464
90,dec,31,712
803,dec,7,196
803,dec,29,943
9100,dec,25,464
9000,dec,1,238
817,dec,7,295
81911,dec,6,557
95,dec,10,609
119,dec,15,744
58745,dec,25,554
83745,dec,23,621
83745,dec,9,482
21420,dec,14,621
8000,dec,28,13
99999,dec,1,876
800,dec,22,324
58542,dec,23,890
10,dec,4,622
8000,dec,1,231
94394,dec,13,231
99000,dec,27,396
2100,dec,21,788
8112,dec,25,455
11,dec,26,828
95,dec,8,554
92,dec,4,533
73211,dec,26,867
12500,dec,16,899
400,dec,26,283
900,dec,13,324
1100,dec,24,890
1,dec,25,917
10012,dec,2,13
119,dec,17,131
701,dec,22,231
92,dec,26,236
75,dec,5,609
81732,dec,7,243
5121,dec,16,690
1,dec,24,284
73211,dec,27,539
2100,dec,14,345
50,dec,27,174
900,dec,24,230
101,dec,5,243
82,dec,1,15
8717,dec,27,984
94394,dec,11,277
5121,dec,16,231
91000,dec,15,464
11211,dec,16,395
58745,dec,13,15
9000,dec,20,156
12500,dec,24,437
12500,dec,21,332
7100,dec,27,714
800,dec,28,712
10,dec,2,152
8112,dec,27,243
400,dec,26,72
12043,dec,10,874
18382,dec,20,178
7100,dec,23,876
58542,dec,12,231
75001,dec,18,756
18121,dec,6,421
7100,dec,31,539
8000,dec,27,713
58542,dec,5,332
721,dec,9,152
12500,dec,1,326
205,dec,21,536
55011,dec,4,756
18281,dec,20,539
881,dec,11,426
7100,dec,26,15
8000,dec,24,814
1,dec,5,820
119,dec,12,517
7001,dec,5,231
11211,dec,16,890
803,dec,31,426
44721,dec,18,60
7100,dec,17,984
8000,dec,14,410
402,dec,17,231
1100,dec,10,232
18281,dec,25,874
803,dec,8,995
83745,dec,13,886
803,dec,11,324
65432,dec,17,395
92,dec,2,180
817,dec,20,622
82000,dec,6,131
7001,dec,21,876
65432,dec,28,814
81732,dec,1,455
400,dec,16,441
18281,dec,7,283
9100,dec,16,933
44721,dec,26,464
2100,dec,15,690
701,dec,9,283
30,dec,9,395
91000,dec,30,597
701,dec,18,455
81732,dec,24,995
10,dec,19,532
58745,dec,25,828
81911,dec,28,109
91000,dec,26,231
12043,dec,20,828
10,dec,24,554
806,dec,21,178
58745,dec,30,324
803,dec,15,864
8000,dec,19,609
803,dec,27,995
803,dec,2,79
119,dec,4,284
1,dec,29,933
9000,dec,13,131
73211,dec,1,890
82000,dec,21,864
92,dec,12,196
10,dec,8,396
11211,dec,30,933
65432,dec,12,496
11,dec,31,318
21,dec,13,867
5100,dec,9,917
44721,dec,19,867
5101,dec,21,525
21420,dec,15,284
205,dec,6,747
30,dec,4,714
83745,dec,15,788
817,dec,14,899
701,dec,31,72
10012,dec,22,288
1,dec,20,284
205,dec,15,867
95,dec,31,111
58542,dec,24,421
8717,dec,18,609
21420,dec,10,437
99999,dec,8,318
81732,dec,15,426
81732,dec,28,174
90,dec,27,455
91011,dec,28,231
101,dec,20,230
99,dec,2,554
94394,dec,28,89
95,dec,1,876
817,dec,4,57
400,dec,12,174
82,dec,23,828
73211,dec,18,441
200,dec,19,231
2100,dec,13,232
1,dec,1,128
58745,dec,19,554
77000,dec,26,876
803,dec,30,874
21,dec,21,532
94394,dec,17,410
82000,dec,2,231
12500,dec,18,756
7001,dec,7,437
800,dec,5,238
817,dec,30,500
81732,dec,8,60
9100,dec,14,496
7100,dec,8,295
30,dec,14,496
5101,dec,20,972
8000,dec,15,995
900,dec,10,899
75,dec,15,647
58745,dec,5,277
803,dec,15,482
73211,dec,23,788
205,dec,16,396
119,dec,13,410
30,dec,22,231
5121,dec,5,13
21,dec,27,811
81732,dec,9,396
18121,dec,1,295
82,dec,30,943
8112,dec,6,426
90,dec,11,131
10,dec,14,128
7001,dec,27,609
12100,dec,16,324
721,dec,14,15
11,dec,24,647
1100,dec,21,57
402,dec,18,326
44721,dec,20,57
800,dec,28,437
402,dec,9,231
803,dec,26,295
817,dec,28,236
721,dec,16,525
1,dec,4,57
817,dec,3,621
806,dec,25,283
8112,dec,16,532
7100,dec,7,587
82000,dec,3,230
58542,dec,3,972
81732,dec,24,500
55011,dec,3,859
9100,dec,7,128
721,dec,28,533
8000,dec,5,647
65432,dec,31,437
77000,dec,31,79
7001,dec,25,915
101,dec,9,345
81911,dec,29,395
881,dec,15,111
5100,dec,17,500
30,dec,10,811
721,dec,20,277
91000,dec,30,79
91011,dec,7,712
2100,dec,2,72
900,dec,29,326
99,dec,14,500
701,dec,17,513
55011,dec,15,72
94394,dec,31,243
58542,dec,18,15
7001,dec,8,156
77000,dec,14,496
10012,dec,12,295
90,dec,22,426
12500,dec,1,811
82,dec,26,899
91000,dec,28,527
83745,dec,20,915
806,dec,4,131
91000,dec,10,231
89859,dec,5,236
95,dec,23,464
94394,dec,15,536
900,dec,16,238
1,dec,17,288
721,dec,31,647
99000,dec,13,622
900,dec,22,15
81732,dec,13,232
9100,dec,23,297
82,dec,2,426
21420,dec,24,232
18121,dec,24,437
94394,dec,6,152
91000,dec,22,562
55011,dec,22,238
99999,dec,26,562
721,dec,10,876
30,dec,29,533
402,dec,6,874
7100,dec,19,500
5101,dec,1,109
10,dec,5,464
881,dec,2,874
91000,dec,6,180
5121,dec,23,156
900,dec,18,533
2100,dec,14,13
77000,dec,24,995
83745,dec,13,513
82000,dec,7,597
73211,dec,15,324
119,dec,15,337
58745,dec,20,532
58542,dec,23,647
81732,dec,24,288
21420,dec,22,231
881,dec,28,554
21,dec,17,533
200,dec,15,788
65432,dec,3,464
402,dec,8,437
9100,dec,28,231
806,dec,14,437
8000,dec,3,867
205,dec,27,426
11,dec,7,690
806,dec,9,283
721,dec,21,890
55011,dec,20,828
205,dec,30,788
800,dec,10,886
881,dec,24,972
10,dec,13,539
18281,dec,31,326
721,dec,24,828
44721,dec,16,337
18121,dec,2,876
99999,dec,31,421
817,dec,5,874
701,dec,9,788
8000,dec,9,288
205,dec,28,13
83745,dec,7,814
18121,dec,27,196
7001,dec,9,57
12043,dec,5,156
12500,dec,26,15
8717,dec,11,622
7100,dec,21,455
58542,dec,12,609
73211,dec,9,597
99000,dec,2,557
30,dec,27,864
18121,dec,10,811
701,dec,7,886
5101,dec,15,284
18121,dec,6,13
11,dec,2,277
806,dec,25,89
11211,dec,9,712
900,dec,9,426
77000,dec,17,859
10012,dec,19,455
30,dec,3,332
81732,dec,24,13
881,dec,11,231
200,dec,30,230
10012,dec,21,532
95,dec,11,89
18281,dec,1,647
58745,dec,21,496
91000,dec,24,517
50,dec,12,917
99,dec,13,326
11211,dec,2,995
1100,dec,10,437
800,dec,5,345
90,dec,24,410
73211,dec,20,876
21,dec,18,15
1,dec,23,326
81911,dec,27,337
99,dec,22,13
81911,dec,17,297
119,dec,1,890
30,dec,16,744
99000,dec,10,972
92,dec,23,60
81732,dec,18,744
5121,dec,30,747
7001,dec,1,517
82,dec,15,744
817,dec,11,867
721,dec,18,326
12500,dec,24,324
10012,dec,1,587
11,dec,12,79
400,dec,5,332
2100,dec,4,899
21420,dec,25,788
18121,dec,16,533
800,dec,20,243
402,dec,11,714
91000,dec,19,243
77000,dec,21,288
200,dec,24,111
21420,dec,24,196
8112,dec,14,557
205,dec,2,421
21,dec,5,972
89859,dec,11,231
8000,dec,10,284
9100,dec,8,326
44721,dec,9,326
8112,dec,18,324
91000,dec,24,587
81911,dec,19,396
8000,dec,28,109
1100,dec,28,174
91000,dec,5,230
44721,dec,28,527
402,dec,23,283
75,dec,16,744
881,dec,26,917
58542,dec,28,867
10012,dec,17,57
6100,dec,30,533
82000,dec,14,395
81911,dec,28,562
1,dec,1,284
119,dec,21,876
99999,dec,23,464
9000,dec,1,441
2100,dec,2,554
701,dec,29,277
21,dec,6,238
81911,dec,4,13
8112,dec,10,13
5101,dec,1,867
18121,dec,4,874
101,dec,27,917
817,dec,29,230
881,dec,1,128
99,dec,18,13
402,dec,21,513
7100,dec,22,621
1,dec,30,533
6100,dec,1,788
18382,dec,5,474
5101,dec,7,609
803,dec,19,527
94394,dec,11,128
806,dec,2,196
8717,dec,25,152
806,dec,4,15
5121,dec,23,886
92,dec,21,318
44721,dec,31,527
58745,dec,3,89
91011,dec,19,517
44721,dec,22,156
800,dec,14,714
8000,dec,16,111
91011,dec,4,174
12043,dec,11,437
806,dec,8,15
81732,dec,8,828
73211,dec,26,496
900,dec,27,713
119,dec,1,890
5100,dec,12,647
701,dec,13,557
800,dec,31,57
6100,dec,6,609
99000,dec,16,527
101,dec,28,180
5101,dec,25,533
83745,dec,20,811
400,dec,24,943
5100,dec,1,876
9000,dec,15,60
30,dec,6,500
12100,dec,26,814
83745,dec,17,395
